Business Name,Address,Place ID,Category Query,City
Nan's Nummies,"501 Elm St, West Des Moines, IA 50265, United States",ChIJy8jORq-f7ocR4cXpibBUVD0,bakery,"Des Moines, IA"
Dessert House,"5500 Merle Hay Rd Suite F, Johnston, IA 50131, United States",ChIJCbvXbTyd7ocRF_Guj-CSTmI,bakery,"Des Moines, IA"
Main Street Cafe & Bakery,"2510 SW White Birch Dr #1,2, Ankeny, IA 50023, United States",ChIJ859ZQtOE7ocRjBTFbZ9SqYY,bakery,"Des Moines, IA"
Sweet Treat without Wheat,"2809 Arthur Ave, Des Moines, IA 50317, United States",ChIJVVUpaUiX7ocRmyyIZdAQ85U,bakery,"Des Moines, IA"
Let Them Eat Cake,"405 Maple St, West Des Moines, IA 50265, United States",ChIJ__QcB6af7ocR7zDGLAoIS0k,bakery,"Des Moines, IA"
THE CAKE CONFECTIONERY,"4419 NW Aurora Ave., Des Moines, IA 50310, United States",ChIJNXr0nhac7ocRvZfRWw5CK3E,bakery,"Des Moines, IA"
Pasteleria Raquel,"1521 E Grand Ave #3512, Des Moines, IA 50316, United States",ChIJTxjedM-Z7ocRTyC8Sjhm-Gg,bakery,"Des Moines, IA"
Dulce Cielo Bakery,"E 6th St, Des Moines, IA 50309, United States",ChIJ3_fV-DuZ7ocR-5-VJiRSGtg,bakery,"Des Moines, IA"
Mi Casa Cake Shop,"3306 Indianola Ave, Des Moines, IA 50315, United States",ChIJs7jyuBeZ7ocRw2zV87Fx2oM,bakery,"Des Moines, IA"
Scornovacca's Bakery,"2920 SW 9th St, Des Moines, IA 50315, United States",ChIJhTLT7zWZ7ocRwSUwupl60jg,bakery,"Des Moines, IA"
Hart and Soul Sourdough,"1301 46th St Des, Des Moines, IA 50311, United States",ChIJYT3Vrnqf7ocRgScINuYxUWg,bakery,"Des Moines, IA"
The Bake Shoppe,"6611 University Ave #102, Windsor Heights, IA 50324, United States",ChIJcWxukV2e7ocRidHFGOSZt4k,bakery,"West Des Moines, IA"
Let Them Eat Cake,"405 Maple St, West Des Moines, IA 50265, United States",ChIJ__QcB6af7ocR7zDGLAoIS0k,bakery,"West Des Moines, IA"
European Taste,"1551 Valley W Dr Suite 210, West Des Moines, IA 50266, United States",ChIJvdFM3RUh7IcRJLGiMWHkcvQ,bakery,"West Des Moines, IA"
ChaCha’s Hiland Bakery,"3615 6th Ave, Des Moines, IA 50313, United States",ChIJZZnrYtSb7ocRHa6JjWQ0nTc,bakery,"West Des Moines, IA"
Nan's Nummies,"501 Elm St, West Des Moines, IA 50265, United States",ChIJy8jORq-f7ocR4cXpibBUVD0,bakery,"West Des Moines, IA"
Crème,"543 28th St, Des Moines, IA 50312, United States",ChIJ04Tz-yiZ7ocRggMvQusIlSc,bakery,"West Des Moines, IA"
Lara's Bakery and Market,"1800 NW 86th St Suite 19, Clive, IA 50325, United States",ChIJxzcuCxue7ocRQvn3XKO5P88,bakery,"West Des Moines, IA"
St. Kilda Collective,"333 5th St, West Des Moines, IA 50265, United States",ChIJMWVfpSef7ocRLbLLkqvA_Kg,bakery,"West Des Moines, IA"
Nadia's French Bakery,"2705 Grand Ave, Des Moines, IA 50312, United States",ChIJT8leDJmT7ocRlamMQ8MtNH0,bakery,"West Des Moines, IA"
Scenic Route Bakery,"350 E Locust St Ste 104, Des Moines, IA 50309, United States",ChIJ-cf-362Z7ocRYfzYgkRpEAQ,bakery,"West Des Moines, IA"
La Mie Bakery,"841 42nd St, Des Moines, IA 50312, United States",ChIJOZdnax2Z7ocRD_t8wb4Ym1Q,bakery,"West Des Moines, IA"
5 Borough Bakery,"272 W Hickman Rd, Waukee, IA 50263, United States",ChIJcTI7PmIj7IcRh966WBVkaT0,bakery,"West Des Moines, IA"
Molly's Cupcakes,"215 E 3rd St, Des Moines, IA 50309, United States",ChIJizJcoq2Z7ocRKznXsjrgdCE,bakery,"West Des Moines, IA"
Hurts Donut Co.,"5513 Mills Civic Pkwy, West Des Moines, IA 50266, United States",ChIJe2E97Eog7IcRnou4tl4F-OA,bakery,"West Des Moines, IA"
Cake Baby DSM,"46th Pl, West Des Moines, IA 50265, United States",ChIJzXr8jCAh7IcRmm3gJCMx2a4,bakery,"West Des Moines, IA"
Thistle's Summit,"340 SW 5th St #122, Des Moines, IA 50309, United States",ChIJ-7k7-7uJ5IcRZtGBCQisM1Q,bakery,"West Des Moines, IA"
Cinnaholic,"505 E Grand Ave Suite 101, Des Moines, IA 50309, United States",ChIJkS2mMB6Z7ocRKvca3qVq0kw,bakery,"West Des Moines, IA"
Eileen's Cookies,"7222 University Ave, Clive, IA 50325, United States",ChIJXTQ-tlaf7ocRJZ6SmFPIa4o,bakery,"West Des Moines, IA"
Coaches Kolaches,"2777 100th St, Urbandale, IA 50322, United States",ChIJ-cHFIBqe7ocRXFMuQL72Me0,bakery,"West Des Moines, IA"
Pie Mates Australian Bakehouse,"355 5th St, West Des Moines, IA 50265, United States",ChIJCf1VYuif7ocR7hHaGFIPxfw,bakery,"West Des Moines, IA"
Main Street Cafe & Bakery,"2510 SW White Birch Dr #1,2, Ankeny, IA 50023, United States",ChIJ859ZQtOE7ocRjBTFbZ9SqYY,bakery,"Ankeny, IA"
Good Day DSM,"1515 SW Main St Suite 105, Ankeny, IA 50023, United States",ChIJv27cfuch7IcRsy6p6h-iZeg,bakery,"Ankeny, IA"
Cinnaholic,"1465 SW Park Square Dr Suite 103, Ankeny, IA 50023, United States",ChIJ30sg4XOF7ocRfRiIAEc2kHk,bakery,"Ankeny, IA"
Gladdies,"301 SW Walnut St, Ankeny, IA 50023, United States",ChIJe_nYFvNau2ART4GG1j_wxtw,bakery,"Ankeny, IA"
ButterSweet Custom Bakery,"1690 SE Delaware Ave, Ankeny, IA 50021, United States",ChIJ2V9HyK-F7ocRgNrF3Khcm00,bakery,"Ankeny, IA"
Luscious Indulgences,"1106 SW Cherry St, Ankeny, IA 50023, United States",ChIJA3rhGhaF7ocRyDmMeiABpVw,bakery,"Ankeny, IA"
ChaCha’s Hiland Bakery,"3615 6th Ave, Des Moines, IA 50313, United States",ChIJZZnrYtSb7ocRHa6JjWQ0nTc,bakery,"Ankeny, IA"
Ambrosia Donuts,"106 SW State St, Ankeny, IA 50023, United States",ChIJBXJxj-KE7ocR49OW-05ThL0,bakery,"Ankeny, IA"
Wooden Spoons Workshops and Pie Bakery,"3806 NW 11th St, Ankeny, IA 50023, United States",ChIJr75iYBOF7ocR6ksBc5mYeWA,bakery,"Ankeny, IA"
Creating Cups of Joy Bakery,"IA-415, Ankeny, IA 50023, United States",ChIJp1_M97Cb7ocRP5zHchC0k_I,bakery,"Ankeny, IA"
Linda Donuts,"1810 SW White Birch Cir Suite 121, Ankeny, IA 50023, United States",ChIJLw8p_aKb7ocRfJyNR-PPoE4,bakery,"Ankeny, IA"
The Cookie Jar,"2510 SW 35th St, Ankeny, IA 50023, United States",ChIJfQrG0reb7ocR-t4y_suIe5E,bakery,"Ankeny, IA"
"Chris's Custom Bakery, LLC","602 NW 17th St, Ankeny, IA 50023, United States",ChIJ8XyYJaeF7ocR7t9HLmYRt04,bakery,"Ankeny, IA"
Daylight Donuts,"502 N Ankeny Blvd Suite 2, Ankeny, IA 50023, United States",ChIJ9X6Q3OKE7ocRGuZyST2vruA,bakery,"Ankeny, IA"
Hello Cookie,"1008 SW Ankeny Rd, Ankeny, IA 50023, United States",ChIJy0t0ke6b7ocRs5dQHekL1IY,bakery,"Ankeny, IA"
Crumbl - Ankeny,"802 SE Oralabor Rd Suite 108, Ankeny, IA 50021, United States",ChIJI03DvtGb7ocR8-A6he8DQfs,bakery,"Ankeny, IA"
Perkins American Food Co.,"714 SE Oralabor Rd, Ankeny, IA 50021, United States",ChIJaQwX6Kya7ocR2KpNhQRbpPM,bakery,"Ankeny, IA"
Cafe Diem,"2005 S Ankeny Blvd Suite 800, Ankeny, IA 50023, United States",ChIJ82AJIUqF7ocRtZDFgcRwmDc,bakery,"Ankeny, IA"
Porch Light Coffeehouse,"417 SW 3rd St, Ankeny, IA 50023, United States",ChIJSVEn9BOF7ocRYml6Cf7Mfa8,bakery,"Ankeny, IA"
Ankeny Cafe,"310 S Ankeny Blvd, Ankeny, IA 50023, United States",ChIJVwV9XmuF7ocRnusWJ1tON3A,bakery,"Ankeny, IA"
Big Sky Bread Iowa,"7021 Douglas Ave, Urbandale, IA 50322, United States",ChIJY3vtnNqd7ocRqnZ8ts5RY_o,bakery,"Urbandale, IA"
Dessert House,"5500 Merle Hay Rd Suite F, Johnston, IA 50131, United States",ChIJCbvXbTyd7ocRF_Guj-CSTmI,bakery,"Urbandale, IA"
Coaches Kolaches,"2777 100th St, Urbandale, IA 50322, United States",ChIJ-cHFIBqe7ocRXFMuQL72Me0,bakery,"Urbandale, IA"
The Bake Shoppe,"6611 University Ave #102, Windsor Heights, IA 50324, United States",ChIJcWxukV2e7ocRidHFGOSZt4k,bakery,"Urbandale, IA"
Lara's Bakery and Market,"1800 NW 86th St Suite 19, Clive, IA 50325, United States",ChIJxzcuCxue7ocRQvn3XKO5P88,bakery,"Urbandale, IA"
Donutland,"4820 100th St, Urbandale, IA 50322, United States",ChIJoVG4R7An7IcRbDgXKRKesFY,bakery,"Urbandale, IA"
5 Borough Bakery,"272 W Hickman Rd, Waukee, IA 50263, United States",ChIJcTI7PmIj7IcRh966WBVkaT0,bakery,"Urbandale, IA"
5 Borough Bagels,"13435 University Ave #300, Clive, IA 50325, United States",ChIJQ9KFcz8h7IcR0oq0r397a4g,bakery,"Urbandale, IA"
ChaCha’s Hiland Bakery,"3615 6th Ave, Des Moines, IA 50313, United States",ChIJZZnrYtSb7ocRHa6JjWQ0nTc,bakery,"Urbandale, IA"
Fancy Breads,"10500 Hickman Rd Suite G, Clive, IA 50325, United States",ChIJabLBFToh7IcRCidGDwq1sbQ,bakery,"Urbandale, IA"
La Mie Bakery,"841 42nd St, Des Moines, IA 50312, United States",ChIJOZdnax2Z7ocRD_t8wb4Ym1Q,bakery,"Urbandale, IA"
European Taste,"1551 Valley W Dr Suite 210, West Des Moines, IA 50266, United States",ChIJvdFM3RUh7IcRJLGiMWHkcvQ,bakery,"Urbandale, IA"
Let Them Eat Cake,"405 Maple St, West Des Moines, IA 50265, United States",ChIJ__QcB6af7ocR7zDGLAoIS0k,bakery,"Urbandale, IA"
Hart and Soul Sourdough,"1301 46th St Des, Des Moines, IA 50311, United States",ChIJYT3Vrnqf7ocRgScINuYxUWg,bakery,"Urbandale, IA"
THE CAKE CONFECTIONERY,"4419 NW Aurora Ave., Des Moines, IA 50310, United States",ChIJNXr0nhac7ocRvZfRWw5CK3E,bakery,"Urbandale, IA"
Small Batch Supplements & Bakery,"8527 University Blvd suite 1, Clive, IA 50325, United States",ChIJYVIJPXuf7ocR_T35DdX9Nnk,bakery,"Urbandale, IA"
5 Borough Bagels,"11101 Plum Dr, Urbandale, IA 50322, United States",ChIJmwdkwBEn7IcRp9piK_tEjmY,bakery,"Urbandale, IA"
Eileen's Cookies,"7222 University Ave, Clive, IA 50325, United States",ChIJXTQ-tlaf7ocRJZ6SmFPIa4o,bakery,"Urbandale, IA"
Nadia's French Bakery,"2705 Grand Ave, Des Moines, IA 50312, United States",ChIJT8leDJmT7ocRlamMQ8MtNH0,bakery,"Urbandale, IA"
Rotella's Italian Bakery Inc,"3000 Justin Dr D, Urbandale, IA 50322, United States",ChIJpdwmekwn7IcRGEheHMZDSR4,bakery,"Urbandale, IA"
The Bake Shoppe,"6611 University Ave #102, Windsor Heights, IA 50324, United States",ChIJcWxukV2e7ocRidHFGOSZt4k,bakery,"Clive, IA"
SweetDude Coffee & Café,"9763 University Ave, Clive, IA 50325, United States",ChIJIRk8t9kh7IcRVU2VKgtuQAY,bakery,"Clive, IA"
Fancy Breads,"10500 Hickman Rd Suite G, Clive, IA 50325, United States",ChIJabLBFToh7IcRCidGDwq1sbQ,bakery,"Clive, IA"
Lara's Bakery and Market,"1800 NW 86th St Suite 19, Clive, IA 50325, United States",ChIJxzcuCxue7ocRQvn3XKO5P88,bakery,"Clive, IA"
European Taste,"1551 Valley W Dr Suite 210, West Des Moines, IA 50266, United States",ChIJvdFM3RUh7IcRJLGiMWHkcvQ,bakery,"Clive, IA"
Eileen's Cookies,"7222 University Ave, Clive, IA 50325, United States",ChIJXTQ-tlaf7ocRJZ6SmFPIa4o,bakery,"Clive, IA"
Bakers Square,"1310 NW 114th St, Clive, IA 50325, United States",ChIJQ8JlA8Mg7IcRVWKtX-YEbpw,bakery,"Clive, IA"
5 Borough Bakery,"272 W Hickman Rd, Waukee, IA 50263, United States",ChIJcTI7PmIj7IcRh966WBVkaT0,bakery,"Clive, IA"
Small Batch Supplements & Bakery,"8527 University Blvd suite 1, Clive, IA 50325, United States",ChIJYVIJPXuf7ocR_T35DdX9Nnk,bakery,"Clive, IA"
St. Kilda Cafe & Bakery,"12695 University Ave #140, Clive, IA 50325, United States",ChIJE1KRqTEh7IcRTC8Bl7Wu-zY,bakery,"Clive, IA"
5 Borough Bagels,"13435 University Ave #300, Clive, IA 50325, United States",ChIJQ9KFcz8h7IcR0oq0r397a4g,bakery,"Clive, IA"
Nothing Bundt Cakes,"1255 Northwest 128th Street Suite 300, Clive, IA 50325, United States",ChIJ3wvXLyMh7IcRg1Zfex21mzk,bakery,"Clive, IA"
Nan's Nummies,"501 Elm St, West Des Moines, IA 50265, United States",ChIJy8jORq-f7ocR4cXpibBUVD0,bakery,"Clive, IA"
Coaches Kolaches,"2777 100th St, Urbandale, IA 50322, United States",ChIJ-cHFIBqe7ocRXFMuQL72Me0,bakery,"Clive, IA"
Tiny Yummy Cakes,"3518 NW 177th St, Clive, IA 50325, United States",ChIJbZbXMVgl7IcRNgFpdupSOOg,bakery,"Clive, IA"
Big Sky Bread Iowa,"7021 Douglas Ave, Urbandale, IA 50322, United States",ChIJY3vtnNqd7ocRqnZ8ts5RY_o,bakery,"Clive, IA"
Des Moines Cookies | You Bake Me Happy,"146 25th Ct, West Des Moines, IA 50265, United States",ChIJpeO54daf7ocRffrI1Np9rI8,bakery,"Clive, IA"
Let Them Eat Cake,"405 Maple St, West Des Moines, IA 50265, United States",ChIJ__QcB6af7ocR7zDGLAoIS0k,bakery,"Clive, IA"
Baked,"900 65th St, Windsor Heights, IA 50324, United States",ChIJDZAvFxef7ocR5nncttOFVvU,bakery,"Clive, IA"
Rotella's Italian Bakery Inc,"3000 Justin Dr D, Urbandale, IA 50322, United States",ChIJpdwmekwn7IcRGEheHMZDSR4,bakery,"Clive, IA"
Sugarplums Cakes and Confections,"104 4th St SE, Altoona, IA 50009, United States",ChIJmal9Qp-T7ocR7oXaCWW7l6I,bakery,"Altoona, IA"
Nadia's French Bakery,"2705 Grand Ave, Des Moines, IA 50312, United States",ChIJT8leDJmT7ocRlamMQ8MtNH0,bakery,"Altoona, IA"
ChaCha’s Hiland Bakery,"3615 6th Ave, Des Moines, IA 50313, United States",ChIJZZnrYtSb7ocRHa6JjWQ0nTc,bakery,"Altoona, IA"
Cookies & Cream,"3200 Adventureland Dr, Altoona, IA 50009, United States",ChIJ_em0Qj2R7ocRw5nbVAL-Ok8,bakery,"Altoona, IA"
Home Slice Handmade Pies,"106 Main St SE, Bondurant, IA 50035, United States",ChIJYd-_OuuT7ocRlx3VFeJEPHw,bakery,"Altoona, IA"
On The Rise Bake Shop LLC,"106 1st St SE, Bondurant, IA 50035, United States",ChIJAwngABWT7ocRUXgdIbVGGG4,bakery,"Altoona, IA"
Cinnabon,"3231 Adventureland Dr, Altoona, IA 50009, United States",ChIJQcbdzNeT7ocRsXRB86F1hko,bakery,"Altoona, IA"
Perkins American Food Co.,"2621 Adventureland Dr, Altoona, IA 50009, United States",ChIJndI53dCT7ocREnUDygUhnyw,bakery,"Altoona, IA"
Sweet Treat without Wheat,"2809 Arthur Ave, Des Moines, IA 50317, United States",ChIJVVUpaUiX7ocRmyyIZdAQ85U,bakery,"Altoona, IA"
Somewhere In The Middle Coffee Shop,"106 1st St SE, Bondurant, IA 50035, United States",ChIJsVWMfDmT7ocRBZ9DSM932Fc,bakery,"Altoona, IA"
Funnel Cake Factory,"3200 Adventureland Dr, Altoona, IA 50009, United States",ChIJk9OZ4-uT7ocR99XZzLTL134,bakery,"Altoona, IA"
Hy-Vee Bakery,"108 8th St SW, Altoona, IA 50009, United States",ChIJ-ZjQ6puT7ocRPbJ_9psz1X0,bakery,"Altoona, IA"
Chocolaterie Stam Altoona,"739 Bass Pro Dr NW Suite 555, Altoona, IA 50009, United States",ChIJ1Rr_hAWR7ocRooVZtqv7GGo,bakery,"Altoona, IA"
Best Day Coffee,"404 8th St SW Suite C, Altoona, IA 50009, United States",ChIJLQSGQFqT7ocRPjKf8s7x_64,bakery,"Altoona, IA"
Scornovacca's Bakery,"2920 SW 9th St, Des Moines, IA 50315, United States",ChIJhTLT7zWZ7ocRwSUwupl60jg,bakery,"Altoona, IA"
Over the Top,"955 NE 56th St, Pleasant Hill, IA 50327, United States",ChIJM0D61IKW7ocR2D2pJEXXVGY,bakery,"Altoona, IA"
Sugar Shack Diner,"550 36th Ave SW Suite J, Altoona, IA 50009, United States",ChIJzWNVqJ6T7ocRjaM2BQLJ6Zg,bakery,"Altoona, IA"
Auntie Anne's,"801 Bass Pro Drive NW Inline, Space #604, Altoona, IA 50009, United States",ChIJRdW2LG6R7ocRbP9FbjI4tyE,bakery,"Altoona, IA"
Brick & Ivy Rooftop,"400 34th Ave SW, Altoona, IA 50009, United States",ChIJ3SBv7BaR7ocRoYJ_V4prDsk,bakery,"Altoona, IA"
Bone-A-Patreat,"550 36th Ave SW Suite Q, Altoona, IA 50009, United States",ChIJjcD4bYmR7ocRJIF34N-k_cg,bakery,"Altoona, IA"
Dessert House,"5500 Merle Hay Rd Suite F, Johnston, IA 50131, United States",ChIJCbvXbTyd7ocRF_Guj-CSTmI,bakery,"Johnston, IA"
Sue Baked It,"Friestad Ct, Johnston, IA 50131, United States",ChIJIf7PoNyD7ocRsB1U5npsdVc,bakery,"Johnston, IA"
Big Sky Bread Iowa,"7021 Douglas Ave, Urbandale, IA 50322, United States",ChIJY3vtnNqd7ocRqnZ8ts5RY_o,bakery,"Johnston, IA"
Hy-Vee Bakery,"5750 Merle Hay Rd, Johnston, IA 50131, United States",ChIJPyLY1Pic7ocRWHHPSrvRIOE,bakery,"Johnston, IA"
ChaCha’s Hiland Bakery,"3615 6th Ave, Des Moines, IA 50313, United States",ChIJZZnrYtSb7ocRHa6JjWQ0nTc,bakery,"Johnston, IA"
The Bake Shoppe,"6611 University Ave #102, Windsor Heights, IA 50324, United States",ChIJcWxukV2e7ocRidHFGOSZt4k,bakery,"Johnston, IA"
Donutland,"4820 100th St, Urbandale, IA 50322, United States",ChIJoVG4R7An7IcRbDgXKRKesFY,bakery,"Johnston, IA"
THE CAKE CONFECTIONERY,"4419 NW Aurora Ave., Des Moines, IA 50310, United States",ChIJNXr0nhac7ocRvZfRWw5CK3E,bakery,"Johnston, IA"
Coaches Kolaches,"2777 100th St, Urbandale, IA 50322, United States",ChIJ-cHFIBqe7ocRXFMuQL72Me0,bakery,"Johnston, IA"
Main Street Cafe & Bakery,"2510 SW White Birch Dr #1,2, Ankeny, IA 50023, United States",ChIJ859ZQtOE7ocRjBTFbZ9SqYY,bakery,"Johnston, IA"
Let Them Eat Cake,"405 Maple St, West Des Moines, IA 50265, United States",ChIJ__QcB6af7ocR7zDGLAoIS0k,bakery,"Johnston, IA"
Panera Bread,"5525 Merle Hay Rd Suite 100, Johnston, IA 50131, United States",ChIJRwJkGFac7ocRHO3RhVI4JJs,bakery,"Johnston, IA"
Nadia's French Bakery,"2705 Grand Ave, Des Moines, IA 50312, United States",ChIJT8leDJmT7ocRlamMQ8MtNH0,bakery,"Johnston, IA"
Rotella's Italian Bakery Inc,"3000 Justin Dr D, Urbandale, IA 50322, United States",ChIJpdwmekwn7IcRGEheHMZDSR4,bakery,"Johnston, IA"
Wooden Spoons Workshops and Pie Bakery,"3806 NW 11th St, Ankeny, IA 50023, United States",ChIJr75iYBOF7ocR6ksBc5mYeWA,bakery,"Johnston, IA"
Luscious Indulgences,"1106 SW Cherry St, Ankeny, IA 50023, United States",ChIJA3rhGhaF7ocRyDmMeiABpVw,bakery,"Johnston, IA"
Johnston's Bakery,"1227 Superior Ave, Sheboygan, WI 53081, United States",ChIJCSxVt42nBIgRr6Bq4Tnr898,bakery,"Johnston, IA"
Charstie's Cookies,"3700 Marianna Trail, Des Moines, IA 50310, United States",ChIJwUXiNQ-c7ocRxCC7pSCgIac,bakery,"Johnston, IA"
Cozy Café Johnston,"8385 Birchwood Ct, Johnston, IA 50131, United States",ChIJla6BtISd7ocRoIEcX6SUEZs,bakery,"Johnston, IA"
Heavenly Delights,"105 E 1st St, Grimes, IA 50111, United States",ChIJVwlVVCUm7IcRA1mYrXjIOBU,bakery,"Johnston, IA"
5 Borough Bakery,"272 W Hickman Rd, Waukee, IA 50263, United States",ChIJcTI7PmIj7IcRh966WBVkaT0,bakery,"Waukee, IA"
WildFlour Artisan,"975 Roman Rd, Waukee, IA 50263, United States",ChIJ2VQLsq4j7IcRmN_88HdZ2fI,bakery,"Waukee, IA"
5 Borough Bagels,"13435 University Ave #300, Clive, IA 50325, United States",ChIJQ9KFcz8h7IcR0oq0r397a4g,bakery,"Waukee, IA"
Hy-Vee Bakery,"1005 E Hickman Rd, Waukee, IA 50263, United States",ChIJxZ47PqEl7IcRNPr2ySlbxo8,bakery,"Waukee, IA"
Fancy Breads,"10500 Hickman Rd Suite G, Clive, IA 50325, United States",ChIJabLBFToh7IcRCidGDwq1sbQ,bakery,"Waukee, IA"
The Bake Shoppe,"6611 University Ave #102, Windsor Heights, IA 50324, United States",ChIJcWxukV2e7ocRidHFGOSZt4k,bakery,"Waukee, IA"
Smokey Row Coffee,"155 W Hickman Rd, Waukee, IA 50263, United States",ChIJ4RNLRBkj7IcROTh56zhfOIA,bakery,"Waukee, IA"
Smokey Row Coffee,"2855 Grand Prairie Pkwy, Waukee, IA 50263, United States",ChIJEWbT8dwj7IcR2FcjewYv3Wg,bakery,"Waukee, IA"
Hope's Harvest Kitchen,"50 Bel Aire Dr, Waukee, IA 50263, United States",ChIJwUjhbMcj7IcR7LQrlC_5YZA,bakery,"Waukee, IA"
Tiny Yummy Cakes,"3518 NW 177th St, Clive, IA 50325, United States",ChIJbZbXMVgl7IcRNgFpdupSOOg,bakery,"Waukee, IA"
Cinnabon,"765 E Hickman Rd Suite 102, Waukee, IA 50263, United States",ChIJV12SCs8j7IcRTaSG_iTGxWo,bakery,"Waukee, IA"
Nothing Bundt Cakes,"1255 Northwest 128th Street Suite 300, Clive, IA 50325, United States",ChIJ3wvXLyMh7IcRg1Zfex21mzk,bakery,"Waukee, IA"
Eileen's Cookies,"7222 University Ave, Clive, IA 50325, United States",ChIJXTQ-tlaf7ocRJZ6SmFPIa4o,bakery,"Waukee, IA"
The Coffeesmith,"770 SE Alice's Rd, Waukee, IA 50263, United States",ChIJDXP2A5sj7IcRUq-bbjtCSu8,bakery,"Waukee, IA"
Caribou Coffee,"1025 E Hickman Rd, Waukee, IA 50263, United States",ChIJ5UOBC30j7IcRV-mZW6l1zFc,bakery,"Waukee, IA"
Home Sweet Cone Ice Cream,"1188 SE University Ave, Waukee, IA 50263, United States",ChIJo2_5Vj4j7IcR-uV7uulSaLw,bakery,"Waukee, IA"
Let Them Eat Cake,"405 Maple St, West Des Moines, IA 50265, United States",ChIJ__QcB6af7ocR7zDGLAoIS0k,bakery,"Waukee, IA"
St. Kilda Cafe & Bakery,"12695 University Ave #140, Clive, IA 50325, United States",ChIJE1KRqTEh7IcRTC8Bl7Wu-zY,bakery,"Waukee, IA"
Kue'd Smokehouse,"245 E Hickman Rd, Waukee, IA 50263, United States",ChIJq_0g5n8j7IcRNR9PuFbrwrY,bakery,"Waukee, IA"
Hy-Vee Grocery Store,"1005 E Hickman Rd, Waukee, IA 50263, United States",ChIJIcW553ck7IcR3EVkAOBCThQ,bakery,"Waukee, IA"
Northern Vessel,"1201 Keosauqua Way, Des Moines, IA 50309, United States",ChIJ__26xzWZ7ocRNUXqa5KcZMs,coffee shop,"Des Moines, IA"
The Slow Down Coffee Co.,"3613 6th Ave, Des Moines, IA 50313, United States",ChIJIfj81Jeb7ocRBnQwgXvFEbc,coffee shop,"Des Moines, IA"
Mayalu Coffee,"4226 Fleur Dr, Des Moines, IA 50321, United States",ChIJyfUlVhWZ7ocR3QFv4qTajIk,coffee shop,"Des Moines, IA"
Horizon Line Coffee,"1417 Walnut St B, Des Moines, IA 50309, United States",ChIJEVeHih2Z7ocRR0fS_vqoY3M,coffee shop,"Des Moines, IA"
Daisy Chain Coffee,"505 E Grand Ave #104, Des Moines, IA 50309, United States",ChIJGYucIYCZ7ocRx-vmKiY6vSc,coffee shop,"Des Moines, IA"
Zanzibar's Coffee Adventure,"2723 Ingersoll Ave, Des Moines, IA 50312, United States",ChIJ5eAM-CiZ7ocRvEHh9RN7WcE,coffee shop,"Des Moines, IA"
Mars Cafe,"2318 University Ave, Des Moines, IA 50311, United States",ChIJOZz-BDmZ7ocRIrprJwUbINc,coffee shop,"Des Moines, IA"
Smokey Row Coffee,"1910 Cottage Grove Ave, Des Moines, IA 50314, United States",ChIJ4ektSj2Z7ocRfNWs_wLGIhU,coffee shop,"Des Moines, IA"
Hobnob Coffee and Wine Bar,"1000 Walnut St, Des Moines, IA 50309, United States",ChIJPffuBVKZ7ocREfpQsDs3Ang,coffee shop,"Des Moines, IA"
Vibrant Coffeehouse + Kitchen,"520 E Grand Ave, Des Moines, IA 50309, United States",ChIJp-sR7X2Z7ocRIIe2CFJufCs,coffee shop,"Des Moines, IA"
SweetDude Coffee & Café,"9763 University Ave, Clive, IA 50325, United States",ChIJIRk8t9kh7IcRVU2VKgtuQAY,coffee shop,"Des Moines, IA"
Ritual Cafe,"located on 13th St. between Grand & Locust, 1301 Locust St STE. D, Des Moines, IA 50309, United States",ChIJ6wesDR2Z7ocRX7APLGvZVCQ,coffee shop,"Des Moines, IA"
Grounds for Celebration,"2709 Beaver Ave, Des Moines, IA 50310, United States",ChIJDXIpI6ae7ocRA-xO0CD5jUE,coffee shop,"Des Moines, IA"
Twisted Bean Coffee Company,"4504 Merle Hay Rd, Des Moines, IA 50310, United States",ChIJ-aFCEEqc7ocR_xuTHBxvYTc,coffee shop,"Des Moines, IA"
Chain & Spoke,"515 28th St Unit 102, Des Moines, IA 50312, United States",ChIJz4cLLlGZ7ocRzvmNbYbOtuI,coffee shop,"Des Moines, IA"
Scenic Route Bakery,"350 E Locust St Ste 104, Des Moines, IA 50309, United States",ChIJ-cf-362Z7ocRYfzYgkRpEAQ,coffee shop,"Des Moines, IA"
Best Day Coffee,"404 8th St SW Suite C, Altoona, IA 50009, United States",ChIJLQSGQFqT7ocRPjKf8s7x_64,coffee shop,"Des Moines, IA"
The Coffeesmith,"770 SE Alice's Rd, Waukee, IA 50263, United States",ChIJDXP2A5sj7IcRUq-bbjtCSu8,coffee shop,"Des Moines, IA"
Freedom Blend Coffee,"2329 Hickman Rd, Des Moines, IA 50310, United States",ChIJURv_cluZ7ocRaX5_vo8Lz-0,coffee shop,"Des Moines, IA"
Common Ground,"EMC Skywalk, 700 Walnut St Suite 201, Des Moines, IA 50306, United States",ChIJM3LReZSZ7ocR9x2wNDva-ho,coffee shop,"Des Moines, IA"
Barista's Bouquet,"5938 Ashworth Rd, West Des Moines, IA 50266, United States",ChIJOV2kOY8h7IcRlOLtO8wtWcs,coffee shop,"West Des Moines, IA"
Corazon Coffee Roasters,"516 Elm St, West Des Moines, IA 50265, United States",ChIJB7GiQa-f7ocR8rmip4rVhN8,coffee shop,"West Des Moines, IA"
